uid,nombre_de_la_entidad,departamento_entidad,municipio_entidad,nivel_entidad,orden_entidad,tipo_de_proceso,objeto_a_contratar,nombre_familia,id_familia,detalle_objeto,cuantia_proceso,cuantia_contrato,valor_total_de_adiciones,valor_contrato_con_adiciones,anno_firma,fecha_fima,fecha_ini_ejec_contrato,plazo_de_ejec_del_contrato,rango_de_ejec_del_contrato,tiempo_adiciones_en_dias,tiempo_adiciones_en_meses,fecha_fin_ejec_contrato
16-1-157737-4962510,INSTITUTO NACIONAL DE VÍAS (INVIAS),Bogotá D.C.,Bogotá D.C.,NACIONAL,NACIONAL CENTRALIZADO,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MANTENIMIENTO Y MEJORAMIENTO DE LA CARRETERA MEDIACANOA - LA UNIÓN - LA VIRGINIA  11 RUTA 2302 SECTOR MEDIACANOA - ANSERMANUEVO DEL PR0+0000 AL PR123+0200,900000000,888840607,0,888840607,2016.0,08/11/2016,09/19/2016,3,M,0,0,12/19/2016
15-1-152621-4185773,TOLIMA - ALCALDÍA MUNICIPIO DE PURIFICACIÓN,Tolima,Purificación,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCION EN PAVIMENTO RIGIDO EN EL SECTOR LA MIEL  EN LA CARRERA 8 CON CALLE 5 DEL MUNICIPIO DE PURIFICACION TOLIMA,773977425,773822163,0,773822163,2015.0,12/30/2015,01/04/2016,3,M,0,0,04/04/2016
15-1-153223-4584260,BOLÍVAR - GOBERNACIÓN,Bolívar,Cartagena,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MEJORAMIENTO EN CONCRETO ASFALTICO DE 7.4 KM DE LA VIA QUE CONDUCE DEL CORREGIMIENTO DE LOMA ARENA AL CORREGIMIENTO DE GALERAZAMBA  DEPARTAMENTO DE BOLIVAR,9523253809,9999416500,0,9999416500,2016.0,04/06/2016,04/06/2016,8,M,0,0,12/06/2016
15-1-152569-4193720,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE CARTAGO,Valle del Cauca,Cartago,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 3,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCIÓN PLACA HUELLA  MANTENIMIENTO Y MEJORAMIENTO VIA VEREDA EL GUAYABO CORREGIMIENTO DE COLORADAS CARTAGO  VALLE DEL CAUCA.,925925926,925507045,0,925507045,2015.0,12/23/2015,01/15/2016,6,M,0,0,07/15/2016
17-1-171065-6150018,RISARALDA - ALCALDÍA MUNICIPIO DE PEREIRA,Risaralda,Pereira,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 1,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MANTENIMIENTO Y REHABILITACIÓN DE VÍAS RURALES EN LOS DOCE (12) CORREGIMIENTOS DEL MUNICIPIO DE PEREIRA Y PUNTOS CRÍTICOS DE LA ZONA URBANA,998024061,992590474,147576452,1140166926,2017.0,06/30/2017,07/04/2017,75,D,60,0,09/02/2017
16-1-158005-5003302,CÓRDOBA - ALCALDÍA MUNICIPIO DE SAHAGÚN,Córdoba,Sahagún,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 2,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MANTENIMIENTO DE LA  VÌA COLOMBOY-BAJO GRANDE (3 5 KM) DEL MUNICIPIO DE SAHAGÙN.,443255169,442890129,0,442890129,2016.0,06/22/2016,08/19/2016,45,D,0,0,10/03/2016
16-1-166728-5645482,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE CARTAGO,Valle del Cauca,Cartago,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 3,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCION DE PAVIMENTOS EN CONCRETO HIDRAULICO COMUNAS 1-2-4 Y 7 Y SECTOR ESPECIAL DE ZARAGOZA EN EN EL MUNICIPIO DE CARTAGO VALLE DEL CAUCA.,2135581379,2135504800,70000000,2205504800,2017.0,02/09/2017,02/27/2017,240,D,0,0,02/27/2017
17-1-172834-6158722,BOYACÁ - ALCALDÍA MUNICIPIO DE EL ESPINO,Boyacá,El Espino,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MANTENIMIENTO Y CONSTRUCCION DE VIAS  ALCANTARILLADOS Y ACUEDUCTOS DEL MUNICIPIO DE EL ESPINO BOYACA,587500000,587500000,0,587500000,2017.0,06/06/2017,07/06/2017,3,M,0,0,10/06/2017
18-1-192821-7610559,ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN VICENTE,Antioquia,San Vicente,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,Suministro de materiales para la pavimentación de un (1) kilómetro de vías urbanas del Municipio de San Vicente Ferrer  puestos en la obra  de acuerdo con las fichas de priorización de los proyectos  las cuales hacen parte integrante de este contrato,424241045,424241045,0,424241045,2018.0,08/21/2018,08/25/2018,4,M,0,0,12/25/2018
15-1-142792-3843842,BOYACÁ - ALCALDÍA MUNICIPIO DE SUTAMARCHÁN,Boyacá,Sutamarchán,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,Construcción y mantenimiento de vías urbanas y rurales del municipio de Sutamarchán  departamento de Boyaca,1294998538,1294916361,0,1294916361,2015.0,08/15/2015,08/24/2015,4,M,0,0,12/24/2015
15-1-136960-3741117,INSTITUTO NACIONAL DE VÍAS (INVIAS),Bogotá D.C.,Bogotá D.C.,NACIONAL,NACIONAL CENTRALIZADO,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MEJORAMIENTO Y MANTENIMIENTO CARRETERA TUNJA-ZETAQUIRÁ-MIRAFLORES-PAEZ Y PASO NACIONAL POR EL MUNICIPIO DE PAEZ,2603047808,2563444759,0,2563444759,2015.0,07/08/2015,07/08/2015,4,M,52,1,01/29/2016
16-1-160883-5106665,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE FUNZA,Cundinamarca,Funza,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 5,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MEJORAMIENTO Y MANTENIMIENTO DE LA CARPETA ASFALTICA Y PARCHEO EN DIFERENTES VIAS URBANAS DEL MUNICIPIO DE FUNZA  CUNDINAMARCA,373831775,373831751,186900000,560731751,2016.0,09/21/2016,09/30/2016,2,M,12,0,12/12/2016
17-1-177453-6550545,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE NOCAIMA,Cundinamarca,Nocaima,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCIÓN DE PLACA HUELLA EN CONCRETO EN LAS DIFERENTES VÍAS RURALES EN EL MUNICIPIO DE NOCAIMA CUNDINAMARCA,929605162,299142779,0,299142779,2017.0,09/14/2017,10/23/2017,2,M,0,0,12/23/2017
17-1-172367-6090455,META - ALCALDÍA MUNICIPIO DE FUENTE DE ORO,Meta,Fuente de Oro,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MEJORAMIENTO VÍAS URBANAS Y ADECUACIÓN SISTEMA A.LL EN LA CR 10 ENTRE CLL 11 Y 14B  CR 10A ENTRE CLL 11 Y 12  CLL 11A ENTRE CRA 10 Y 10A DEL MUNICIPIO DE FUENTEDEORO - META,1614542294,1613199881,0,1613199881,2017.0,06/05/2017,06/12/2017,6,M,0,0,12/12/2017
15-1-147185-4142129,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE SILOS,Norte De Santander,Santodomigo de Silos,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 2,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MEJORAMIENTO  MANTENIMIENTO Y CONSERVACIÓN DE LAS VÍAS VILLA HELENA - SALADO CHIQUITO  LA MILAGROSA - SAQUETA Y LA GUEDINA - LA ESTANCIA LOCALIZADAS EN EL MUNICIPIO DE SANTO DOMINGO DE SILOS  DEPARTAMENTO DE NORTE DE SANTANDER,636500000,636493171,0,636493171,2015.0,10/08/2015,11/24/2015,100,D,0,0,11/24/2015
18-21-1500-7357430,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE UBATÉ,Cundinamarca,Villa de San Diego de Ubate,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación obra pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MEJORAMIENTO DE LA VIAS: 1.  ESCUELA RURAL TAUSAVITA  LA YEE SECTOR LA ESCUELA VEREDA APARTADERO   2. VIA VILLA YURI CASCO URBANO SECTOR VILLA YURI VEREDA APARTADERO   3. VIA QUE CONDUCE DESDE LA ESCUELA VOLCAN 1 A LA INSPECCION LA LAJA SECTOR LOS TANQUES VEREDA VOLCAN  4.  VIA AGUA COLORADA SECTOR EL AYUELAL VEREDA SUCUNCHOQUE DEL   MUNICIPIO DE LA VILLA DE SAN DIEGO DE UBATE,346612951,346612951,0,346612951,2018.0,05/18/2018,05/28/2018,4,M,0,0,09/28/2018
18-21-909-7396562,META - ALCALDÍA MUNICIPIO DE CUBARRAL,Meta,Cubarral,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación obra pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,PAVIMENTACIÓN EN CONCRETO RÍGIDO DE LA CARRERA 5A ENTRE CALLE 9 Y 10A  CALLE 10 ENTRE CARRERA 3 Y 5A Y LA CARRERA 4 ENTRE CALLE 9 Y 10  EN  EL CASCO URBANO DEL MUNICIPIO DE CUBARRAL  META,1300647288,1299761728,0,1299761728,2018.0,05/17/2018,05/17/2018,6,M,0,0,11/17/2018
17-1-182979-6835125,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE LA PLAYA,Norte De Santander,La Playa de Belen,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,PAVIMENTACIÓN DE VÍAS URBANAS DE LA URBANIZACIÓN ASPROVISOC EN EL MUNICIPIO LA PLAYA DE BELÉN  NORTE DE SANTANDER.,257121879,257121879,119105042,376226921,2017.0,12/27/2017,12/28/2017,2,M,0,2,04/28/2018
16-1-161055-5146597,ANTIOQUIA - ALCALDÍA MUNICIPIO DE ENVIGADO,Antioquia,Envigado,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 1,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,OBRAS DE PAVIMENTACIÓN EN LA ZONA URBANA Y RURAL DEL MUNICIPIO DE ENVIGADO 2016-2017,5933131480,5855943871,2000000000,7855943871,2016.0,10/04/2016,10/12/2016,240,D,60,0,12/11/2016
18-1-187964-7526508,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE FUSAGASUGÁ,Cundinamarca,Fusagasugá,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 3,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,REHABILITACION Y PAVIMENTACION DE VIAS URBANAS DEL MUNICIPIO DE FUSAGASUGA  DEPARTAMENTO DE CUNDINAMARCA.,2583872863,2580832194,449279876,3030112070,2018.0,05/03/2018,07/17/2018,4,M,3,0,11/20/2018
15-1-150041-4092435,TOLIMA - GOBERNACIÓN,Tolima,Ibagué,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,DISEÑO AJUSTE A DISEÑOS Y OBRAS DE CONSTRUCCIÓN Y MEJORAMIENTO DE ESCENARIOS DEPORTIVOS EN SEDES EDUCATIVAS DEL DEPARTAMENTO DEL TOLIMA,1368998354,1309431462,506560800,1815992262,2015.0,12/01/2015,12/01/2015,30,D,90,0,03/30/2016
15-1-139866-3772118,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE TEORAMA,Norte De Santander,Teorama,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MEJORAMIENTO Y MANTENIMIENTO  DE LAS VIAS SAN PABLO ¿ LOS ANGELES (10 Km)  SAN PABLO ¿ PIEDRAS DE MOLER         (18 Km)  SAN PABLO ¿ VENTANAS (12 Km)  Y CONSTRUCCION DE 230 ML DE PLACA HUELLA EN LA VIA ASERRIO ¿ SAN JUANCITO  DEL MUNICIPIO DE TEORAMA  DEPARTAMENTO NORTE DE SANTANDER,285000000,284962875,0,284962875,2015.0,07/03/2015,07/06/2015,3,M,0,0,10/06/2015
18-21-7406-8240139,CASANARE - ALCALDÍA MUNICIPIO DE SABANALARGA,Casanare,Sabanalarga,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación obra pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,REALIZAR LA CONSTRUCCIÓN DE OBRAS DE DRENAJE Y MEJORAMIENTO DE LAS VIAS DE LAS VEREDAS MONSERRATE  EL CARMEN  SAN ANTONIO Y PUERTO NUEVO DEL MUNICIPIO DE SABANALARGA  DEPARTAMENTO DE CASANARE,279116919,279010379,44271346,323281725,2019.0,02/01/2019,02/01/2019,4,M,15,0,06/16/2019
17-1-170721-6231610,CASANARE - ALCALDÍA MUNICIPIO DE TAURAMENA,Casanare,Tauramena,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 5,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,PAVIMENTACIÓN DE LA VÍA DE ACCESO VEREDA EL CHAPARRAL DESDE K1+800 HASTA K4+200  MUNICIPIO DE TAURAMENA  CASANARE.,1955807374,1953882547,0,1953882547,2017.0,07/19/2017,07/19/2017,105,D,15,0,08/03/2017
15-1-151580-4174726,BOYACÁ - GOBERNACIÓN,Boyacá,Tunja,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MEJORAMIENTO Y PAVIMENTACION DEL TRAMO 1 DE LA VIA QUE COMUNICA EL LIMITE DEPARTAMENTAL DEL MUNICIPIO DE VILLAPINZON CON LOS MUNICIPIOS DE TURMEQUE Y TIBANA DEL DEPARTAMENTO DE BOYACA,10978102179,10976101401,0,10976101401,2015.0,12/18/2015,01/05/2016,7,M,0,5,01/05/2017
16-1-161878-5292760,INSTITUTO NACIONAL DE VÍAS (INVIAS),Bogotá D.C.,Bogotá D.C.,NACIONAL,NACIONAL CENTRALIZADO,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MANTENIMIENTO RUTINARIO VÍAS A CARGO DEL INSTITUTO NACIONAL DEL VÍAS DIRECCIÓN TERRITORIAL ANTIOQUIA. PROYECTO: CONSERVACIÓN DE VÍAS A TRAVÉS DE MICROEMPRESAS Y ADMINISTRADORES VIALES,5841367841,662227180,157679775,819906955,2016.0,10/18/2016,11/20/2016,581,D,121,1,04/20/2017
16-1-164413-5498496,NARIÑO - ALCALDÍA MUNICIPIO DE SAN ANDRÉS DE TUMACO,Nariño,San Andres de Tumaco,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 4,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MEJORAMIENTO MOVILIDAD EN EL SECTOR DE LA CALLE SANTANDER Y AVENIDA DE LOS ESTUDIANTES MUNICIPIO DE TUMACO DEPARTAMENTO DE NARIÑO,726616559,726568136,0,726568136,2016.0,12/13/2016,12/22/2016,120,D,0,0,12/22/2016
17-1-179481-6728642,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE FUSAGASUGÁ,Cundinamarca,Fusagasugá,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 3,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,REHABILITACION Y PAVIMENTACION DE VIAS URBANAS DEL MUNICIPIO DE FUSAGASUGA  DEPARTAMENTO DE CUNDINAMARCA.,2499985679,2495977919,0,2495977919,2017.0,10/26/2017,11/28/2017,4,M,0,0,03/28/2018
16-1-157802-4820880,BOYACÁ - ALCALDÍA MUNICIPIO DE FIRAVITOBA,Boyacá,Firavitoba,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCIÓN VÍAS Y ANDENES EN ADOQUÍN EN LA ZONA URBANA Y MEJORAMIENTO DE LA VÍA RESACA VEREDA EL TINTAL EN ASFALTO NATURAL DEL MUNICIPIO DE FIRAVITOBA ¿ DEPARTAMENTO DE BOYACÁ,660377360,660377358,0,660377358,2016.0,07/20/2016,07/04/2016,4,M,0,0,11/04/2016
18-21-1903-7360124,BOYACÁ - ALCALDÍA MUNICIPIO DE TÓPAGA,Boyacá,Tópaga,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación obra pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCIÓN DE REDES HIDROSANITARIAS Y MEJORAMIENTO DE VÍAS URBANAS EN ADOQUÍN EN LA CALLE 6 Y 7 ENTRE CARRERAS 3 Y 2 EN EL MUNICIPIO DE TÓPAGA - BOYACÁ,278287674,278283431,0,278283431,2018.0,05/16/2018,05/23/2018,4,M,0,0,09/23/2018
17-1-179106-6646050,INSTITUTO NACIONAL DE VÍAS (INVIAS),Bogotá D.C.,Bogotá D.C.,NACIONAL,NACIONAL CENTRALIZADO,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MANTENIMIENTO  REHABILITACIÓN Y ATENCIÓN DE SITIOS CRÍTICOS DE LA CARRETERA LANDÁZURI  BARBOSA  ENTRE EL PR 00+0000 Y EL PR 32+0000 DE LA RUTA 62 - TRAMO 6208   DEPARTAMENTO DE SANTANDER,6900000000,6275380846,0,6275380846,2017.0,11/20/2017,11/20/2017,40,D,0,7,07/30/2018
16-1-163355-7314735,SANTANDER - ALCALDÍA MUNICIPIO DE BARICHARA,Santander,Barichara,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCION DE PLACA HUELLAS SOBRE LA VIA QUE CONDUCE A LA VEREDA SAN JOSE BAJO SECTOR TAPIAS DE BARRERA Y VIA SUBIDA LOS PATIAMARILLOS VEREDA SALITRE DEL MUNICIPIO DE BARICHARA SANTANDER,290920491,290893376,0,290893376,2016.0,11/09/2016,01/30/2017,3,M,0,0,04/30/2017
15-1-139833-4201416,BOYACÁ - ALCALDÍA MUNICIPIO DE CORRALES,Boyacá,Corrales,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,PAVIMENTACIÓN VIAS URBANAS DE LOS BARRIOS LAS ORQUIDEAS Y LOS GIRASOLES DEL MUNICIPIO DE CORRALES DEPARTAMEANTO DE BOYACÁ,597474133,597269452,17861920,615131372,2015.0,07/01/2015,08/03/2015,4,M,20,0,12/23/2015
17-1-169835-6436367,CALDAS - GOBERNACIÓN,Caldas,Manizales,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MEJORAMIENTO MEDIANTE LA CONSTRUCCIÓN DE HUELLAS EN CONCRETO  RED VIAL DEPARTAMENTO DE CALDAS,3189707705,273537727,0,273537727,2017.0,06/23/2017,09/08/2017,2,M,0,0,11/08/2017
15-1-146050-4202504,SANTANDER - ALCALDÍA MUNICIPIO DE CIMITARRA,Santander,Cimitarra,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 5,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCION DE PAVIMENTO FLEXIBLE EN LOS SECTORES EN LOS SECTORES VILLA HERNANDEZ  LA ARROCERA  CAÑAVERAL  LOS CERROS EL ESTADIO  CIUDADELA VILLA DEL RIO Y CRUCE DE SANTA ROSA DEL MUNICIPIO DE CIMITARRA.,995730355,994836903,0,994836903,2015.0,10/02/2015,10/09/2015,90,D,0,0,10/09/2015
17-1-176084-6478894,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE FUNZA,Cundinamarca,Funza,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 5,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCIÓN VÍAS Y ANDENES VÍAS FASE I - 2017 DEL MUNICIPIO DE FUNZA CUNDINAMARCA  EN CUMPLIMIENTO AL PLAN DE DESARROLLO DE FRENTE CON LA GENTE JUNTOS AVANZAMOS 2016 - 2019,5494245749,5492693151,2740953882,8233647033,2017.0,09/29/2017,10/04/2017,5,M,0,4,07/04/2018
17-1-174880-6246879,SANTANDER - ALCALDÍA MUNICIPIO DE PUERTO WILCHES,Santander,Puerto Wilches,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 4,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCIÓN DEL PAVIMENTO DE LA CARRERA 12 ENTRE CALLE 3 Y CALLE 9 EN EL CASCO URBANO DEL MUNICPIO DE PUERTO WILCHES  SANTANDER.,1340957516,1340496561,0,1340496561,2017.0,07/25/2017,07/31/2017,3,M,0,0,10/31/2017
16-1-157216-4972476,ANTIOQUIA - MUNICIPIOS ASOCIADOS DE LA SUBREGIÓN DE EMBALSES RÍO NEGRO NARE MASER - GUATAPÉ,Antioquia,Guatapé,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,ADECUACION DE VIAS SECUNDARIAS  TERCIARIAS Y LAS QUE FACILITAN  LA COMUNICACION VIAL ENTRE LOS MUNICIPIOS DEL ORIENTE ZONA DE EMBALSES DE ANTIOQUIA.,1964347015,1959652590,0,1959652590,2016.0,06/09/2016,08/16/2016,180,D,180,0,02/12/2017
15-1-145667-3980442,CALDAS - ALCALDÍA MUNICIPIO DE MANIZALES,Caldas,Manizales,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 1,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MANTENIMIENTO Y CONSTRUCCIÓN DE VÍAS ÁREA URBANA DE LA CIUDAD  MEDIANTE REPARACIÓN Y CONSTRUCCION DE PAVIMENTOS Y PEATONALES,993689207,984817148,0,984817148,2015.0,10/16/2015,10/16/2015,2,M,0,0,12/16/2015
19-21-9618-9170296,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE PAIME,Cundinamarca,Paime,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación obra pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MEJORAMIENTO DE LA VÍA QUE COMUNICA EL CASCO URBANO DE PAIME CON LA VEREDA COMBUCO  SECTOR LA CURVA MUNICIPIO DE PAIME  CUNDINAMARCA,322431121,322431121,0,322431121,2019.0,07/18/2019,08/01/2019,5,M,0,0,01/01/2020
17-1-169362-5941709,ANTIOQUIA - ALCALDÍA MUNICIPIO DE SABANETA,Antioquia,Sabaneta,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 3,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,REHABILITACIÓN DE LA AVENIDA LAS VEGAS ENTRE LA CALLE 60 SUR Y LA CALLE 77 SUR Y OBRAS COMPLEMENTARIAS EN EL MUNICIPIO DE SABANETA,6783783819,6782004579,0,6782004579,2017.0,04/25/2017,05/10/2017,6,M,0,0,11/10/2017
17-1-182941-6949512,SANTANDER - ALCALDÍA MUNICIPIO DE PUENTE NACIONAL,Santander,Puente Nacional,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCION PLACA HUELLA EN LA VEREDA RINCON SECTOR CHIMBRAL EN EL MUNICIPIO DE PUENTE NACIONAL,294415915,293755389,0,293755389,2018.0,01/23/2018,03/23/2018,2,M,0,0,05/23/2018
19-21-7993-8562371,CESAR - ALCALDÍA MUNICIPIO DE PUEBLO BELLO,Cesar,Pueblo Bello,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación obra pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONTRATO DE OBRA PÚBLICA PARA EL MANTENIMIENTO RUTINARIO Y ADECUACION DE LA RED VIAL TERCIARIA DEL MUNICIPIO DE PUEBLO BELLO,401136268,401136268,0,401136268,2019.0,03/26/2019,05/03/2019,3,M,0,0,08/03/2019
16-1-157978-5560441,SANTANDER - ALCALDÍA MUNICIPIO DE PUERTO WILCHES,Santander,Puerto Wilches,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 4,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCION DE PAVIMENTO ASFALTICO EN LA CALLE 8 ENTRE CARRERAS 8 Y 12  EN LOS BARRIOS COMUNEROS Y CIENEGA CASCO URBANO DEL MUNICIPIO DE PUERTO WILCHES  SANTANDER  CENTRO ORIENTE,858546145,858535311,0,858535311,2016.0,07/14/2016,07/14/2016,4,M,0,0,11/14/2016
18-21-4661-7689963,BOYACÁ - ALCALDÍA MUNICIPIO DE PUERTO BOYACÁ,Boyacá,Puerto Boyacá,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 4,Licitación obra pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,DEMARCACIÓN Y SEÑALIZACION VIAL HORIZONTAL Y VERTICAL EN EL AREA URBANA DEL MUNICIPIO DE PUERTO BOYACA,347217466,344627946,0,344627946,2018.0,09/12/2018,09/27/2018,3,M,0,3,03/27/2019
18-1-193604-8128853,SANTANDER - ALCALDÍA MUNICIPIO DE GAMBITA,Santander,Gambita,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MEJORAMIENTO Y MANTENIMIENTO DE VÍAS TERCIARIAS EN EL MUNICIPIO DE GAMBITA,387496412,386935143,0,386935143,2018.0,09/24/2018,10/04/2018,3,M,0,0,01/04/2019
